Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
712	920181140371238912	odd eye circle trick or treat repack who knows	0	0.0	0.0	0.0	odd eye circle trick or treat repack who know
713	920635099686809600	koebimoonlight take note us companies corpsbusiness - this is how its done hey amazon good time to stop advertising on hate sites 	0	0.0	0.0	0.0	koebimoonlight take note u company corpsbusiness - this be how it do hey amazon good time to stop advertising on hate site
714	921643610315005953	hopeegabee hopefully the typhoon wont prevent that 😂	0	0.0	0.0	0.0	hopeegabee hopefully the typhoon wont prevent that 😂
715	921978919720325121	will export control of exploits by waassenaar signatories prevent catastrophic cyberwar? 	1	1.0	0.0	0.0	will export control of exploit by waassenaar signatory prevent catastrophic cyberwar ?
716	922772065949749248	ill send theresa may my lectures if she releases all of the brexit impact studies her government is sitting on transparency eh?  	0	0.0	0.0	0.0	ill send theresa may my lecture if she release all of the brexit impact study her government be sit on transparency eh ?
717	922800768448475138	scientists unlock mysteries of how ebola uses peoples immune defenses to cause infection    	1	1.0	1.0	1.0	scientist unlock mystery of how ebola use people immune defense to cause infection
718	923363392361869312	yes if people will vote and support talent not only looks ) ) ) 	0	0.0	0.0	0.0	yes if people will vote and support talent not only look ) ) )
719	923830419270897664	in developing countries education is strongly tied to ones parents education more so than in the developed world  	1	1.0	1.0	1.0	in develop country education be strongly tie to one parent education more so than in the developed world
720	925059627653435392	ap mmmmmhmmmmyeah ok sure well i wouldnt expect them to say yes we colluded the trail leads to ! mueller comin	0	0.0	0.0	0.0	ap mmmmmhmmmmyeah ok sure well i wouldnt expect them to say yes we collude the trail lead to ! mueller comin
721	925553001250676736	have some bloody fun this halloween courtesy of chemistry 	0	0.0	0.0	0.0	have some bloody fun this halloween courtesy of chemistry
722	926199455652687874	scientists link pancreatic cancer survival to four genes 	1	1.0	1.0	1.0	scientist link pancreatic cancer survival to four gene
723	926396884981297153	$imgn immunogen reports recent progress and third quarter  operating results from our stock news alerts app	0	0.0	0.0	0.0	$ imgn immunogen report recent progress and third quarter operate result from our stock news alert app
724	927620355103055878	top booster pickens tweets support to gundy 	0	0.0	0.0	0.0	top booster pickens tweet support to gundy
725	927672334470844417	how u treat others will reflect on how u feel	1	1.0	0.0	0.0	how u treat others will reflect on how u feel
726	928389925980033024	 corey feldman reports child abuse claims to police he has long alleged… 	0	0.0	0.0	0.0	corey feldman report child abuse claim to police he have long alleged…
727	930058717906833408	inclusion health addressing the causes of the causes  michaelmarmot 	1	0.0	1.0	1.0	inclusion health address the cause of the cause michaelmarmot
728	930940704355954688	trump on trade ‘fairness and ‘reciprocity are a stern warning to cheaters  via lifezette	0	0.0	0.0	0.0	trump on trade ‘ fairness and ‘ reciprocity be a stern warning to cheater via lifezette
729	931215318197907457	florence & herbert irving have given $ million to columbia & nyphospital to dramatically advance  research & treatment building on  decades of support for columbiamed & columbiacancer 	1	0.0	0.0	1.0	florence & herbert irving have give $ million to columbia & nyphospital to dramatically advance research & treatment building on decade of support for columbiamed & columbiacancer
730	931419459193065472	optical sensors can shed light on particle dynamics in the ocean by sarah lou carolin giering      	1	1.0	1.0	1.0	optical sensor can shed light on particle dynamic in the ocean by sarah lou carolin giering
731	931946740743327749	 people | the biotech company acorda therapeutics inc yesterday announced that it was halting new recruitment for the phase iii program of its drug tozadenant (an oral adenosine aa receptor antagonist) in…  	1	0.0	1.0	1.0	people | the biotech company acorda therapeutic inc yesterday announce that it be halt new recruitment for the phase iii program of it drug tozadenant ( an oral adenosine aa receptor antagonist ) in…
732	932007697712480256	cemarrie omar seems like an idiot ignoran dudes are a major turn-off	0	0.0	0.0	0.0	cemarrie omar seem like an idiot ignoran dude be a major turn-off
733	932421444864053248	have you saw it before? the production process of general diodes  fast recover rectifier etc 	0	0.0	0.0	0.0	have you saw it before ? the production process of general diode fast recover rectifier etc
734	932791181125316608	 ways to get rid of muscle knots in the lower back    	0	0.0	0.0	0.0	way to get rid of muscle knot in the low back
737	933934389024538624	editorial overview hollow and porous materials for lithium-ion battery anode by manab kundu* in juniper online journal material science 	1	0.0	1.0	1.0	editorial overview hollow and porous material for lithium-ion battery anode by manab kundu * in juniper online journal material science
738	934472788907212801	is ongov going to pay for the increased  care required to care for a -fold rise expected in teenage marijuana-intoxication after pot-legalization comes into effect? colorados experience raises alarms that  cant afford to ignore 	1	1.0	0.0	0.0	be ongov go to pay for the increase care require to care for a -fold rise expect in teenage marijuana-intoxication after pot-legalization come into effect ? colorados experience raise alarm that cant afford to ignore
739	934847287695757314	a tired brooklyn transit hub is finally getting attention new york city officials aim to transform broadway junction from a pass-through to a destination stop with offices stores restaurants and other amenities 	0	0.0	0.0	0.0	a tired brooklyn transit hub be finally get attention new york city official aim to transform broadway junction from a pass-through to a destination stop with office store restaurant and other amenity
740	935885180786573312	 reports progress in removing extremist content  	0	0.0	0.0	0.0	report progress in remove extremist content
741	935891140875837440	delaying hip fracture surgery for  day tied to slightly higher mortality risk  jama_current 	1	1.0	1.0	1.0	delay hip fracture surgery for day tie to slightly high mortality risk jama_current
742	936432667498831873	period stops nothing but a sentence	0	0.0	0.0	0.0	period stop nothing but a sentence
743	936688146749763585	trump to recognize  as israels capital next week – reports   — rt (rt_com) december  	0	0.0	0.0	0.0	trump to recognize a israel capital next week – report — rt ( rt_com ) december
745	938564334418120705	suicide is now the third leading cause of death among african americans between the ages of  to 	1	1.0	0.0	0.0	suicide be now the third leading cause of death among african american between the age of to
746	940311983437570049	usagsessions   dysfunction   common denominator? see nitrogen narcosis   erectile dysfunction     one-new-drug-multiple-med-uses  	1	1.0	1.0	1.0	usagsessions dysfunction common denominator ? see nitrogen narcosis erectile dysfunction one-new-drug-multiple-med-uses
747	940635650746978305	the arctic is getting warmer twice as fast as the rest of the planet and that could cause more drought in california  	1	1.0	1.0	1.0	the arctic be get warm twice as fast a the rest of the planet and that could cause more drought in california
748	940684900109307904	october   stem cell studies build momentum toward therapy for age-associated frailty | miller school of medicine | university of miami  via umiamimedicine   	1	1.0	1.0	1.0	october stem cell study build momentum toward therapy for age-associated frailty | miller school of medicine | university of miami via umiamimedicine
749	941861778178363394	the forbidden words are vulnerable entitlement diversity transgender fetus evidence-based and science-based 	1	0.0	0.0	1.0	the forbidden word be vulnerable entitlement diversity transgender fetus evidence-based and science-based
750	942165802911875072	nypost the liberty interest of the family encompasses an interest in retaining custody of ones children and thus a state may not interfere with a parents custodial rights absent due process protections langton v maloney  f supp  dc conn ()  	0	0.0	0.0	0.0	nypost the liberty interest of the family encompass an interest in retain custody of one child and thus a state may not interfere with a parent custodial right absent due process protection langton v maloney f supp dc conn ( )
751	943208079038001153	smoke-free laws might actually be curbing the number of lung cancer cases! 	1	1.0	1.0	1.0	smoke-free law might actually be curb the number of lung cancer case !
752	944259861877067776	democratic caucus holds presser to show support for mayor and city councils work to remove confederate statues 	0	0.0	0.0	0.0	democratic caucus hold presser to show support for mayor and city council work to remove confederate statue
753	945702498295209984	the history of imperfect children special issue of sshmedicine with free article on adhd around the world by mpcsmith 	1	0.0	1.0	1.0	the history of imperfect child special issue of sshmedicine with free article on adhd around the world by mpcsmith
754	946160822916734976	spockresists theswprincess finnick_resists exoticgamora guinan chappie_cat gbmnyc deadpoolresists agentscullygr natcookresists alexmunday_ follow retweet and support democrat candidates several special elections are coming up   🌊	0	0.0	0.0	0.0	spockresists theswprincess finnick_resists exoticgamora guinan chappie_cat gbmnyc deadpoolresists agentscullygr natcookresists alexmunday_ follow retweet and support democrat candidate several special election be come up 🌊
755	949254176651046912	former salesman accused of lying to fbi irs agentsrobert degoria is accused of trying to mislead investigators looking into an ongoing lower southampton corruption probe 	0	0.0	0.0	0.0	former salesman accuse of lie to fbi irs agentsrobert degoria be accuse of try to mislead investigator look into an ongoing low southampton corruption probe
756	949598276751261697	congratulations renegadesbbl won!! tommrw im working on thunderbbl vs strikersbbl game premium for match   interested whatsapp + + retweet ♻ for open report here	0	0.0	0.0	0.0	congratulation renegadesbbl win ! ! tommrw im work on thunderbbl v strikersbbl game premium for match interested whatsapp + + retweet ♻ for open report here
757	949740135503089664	a concept stop being mean to people for no reason	0	0.0	0.0	0.0	a concept stop be mean to people for no reason
758	950130882664370176	ann_bbc proper training all pleasure should be associated with yours	0	0.0	0.0	0.0	ann_bbc proper train all pleasure should be associate with yours
759	951053751187488769	green manuring to a better soil physical condition by akingbola oo* and dayo-olagbende go* in agricultural research & technology open access journal (artoaj)  	1	1.0	1.0	1.0	green manure to a good soil physical condition by akingbola oo * and dayo-olagbende go * in agricultural research & technology open access journal ( artoaj )
760	951187936975949825	radar update rain will increase todaytonight expect a rainy and breezy day thursday dry by the weekend  	0	0.0	0.0	0.0	radar update rain will increase todaytonight expect a rainy and breezy day thursday dry by the weekend
761	952377117001461761	cities must be designed to enable a healthier lifestyle for all learn more at wuf from - feb at klcc    dmm mynohomar mptenggara ariffkarim online registrations end on  january  –  	0	0.0	0.0	0.0	city must be design to enable a healthy lifestyle for all learn more at wuf from - feb at klcc dmm mynohomar mptenggara ariffkarim online registration end on january –
762	952995336385171457	yesyesyes !!!👊👊👊 promote araneta first one concert at a time! breathe pause breathe   	0	0.0	0.0	0.0	yesyesyes ! ! ! 👊👊👊 promote araneta first one concert at a time ! breathe pause breathe
763	953043423531012097	file under cause of death 	0	0.0	0.0	0.0	file under cause of death
764	954696390352842753	 scientifically proven ways to lose weight in a few weeks 	0	0.0	0.0	0.0	scientifically proven way to lose weight in a few week
766	958008792637112321	ottawa charter still important to guide>>> 	1	0.0	1.0	1.0	ottawa charter still important to guide > > >
767	958293075029385216	gender discrimination in science is especially common  a new pewresearch report shows women face more workplace hurdles in stem jobs than in non-stem jobs via womensci 	1	1.0	1.0	1.0	gender discrimination in science be especially common a new pewresearch report show woman face more workplace hurdle in stem job than in non-stem job via womensci
768	958513597537181696	it gives coal a very good chance of continuing  extending its existing life — joshfrydenberg watch this 👇 if you have any doubt about the intention behind the turnbull govts dirty energy guarantee   	0	0.0	0.0	0.0	it give coal a very good chance of continue extend it exist life — joshfrydenberg watch this 👇 if you have any doubt about the intention behind the turnbull govts dirty energy guarantee
769	959173269403336704	fbi agents issue statement of support for fbi director -  top  stories on the web 	0	0.0	0.0	0.0	fbi agent issue statement of support for fbi director - top story on the web
770	959243135317454848	youtube tv now supports select roku devices - 	0	0.0	0.0	0.0	youtube tv now support select roku device -
771	960560806697062400	quite ironic that interference in judicial process was the supposed reason for the maldives regimes ousting of nasheed in the  coup 	0	0.0	0.0	0.0	quite ironic that interference in judicial process be the supposed reason for the maldives regimes oust of nasheed in the coup
772	961425512311738368	perhaps most maddening is that there are actually people who know that ecigarettes are not as harmful as cigarettes who nonetheless consider this a success 	1	1.0	1.0	1.0	perhaps most maddening be that there be actually people who know that ecigarettes be not as harmful a cigarette who nonetheless consider this a success
773	961674045811929088	the epso honor guard will be conducting a flag ceremony to raise and lower the flag that will be used during detective flicks services the flag will be flown for  minutes and taken down the ceremony will begin at  pm today 	0	0.0	0.0	0.0	the epso honor guard will be conduct a flag ceremony to raise and lower the flag that will be use during detective flick service the flag will be fly for minute and take down the ceremony will begin at pm today
774	963878582450876417	happy vday to all the lovers out there! the world runs on and needs more love so keep on lovin!	0	0.0	0.0	0.0	happy vday to all the lover out there ! the world run on and need more love so keep on lovin !
775	965199704177938432	this conference on mental health nursing takes place in september in manchester  - open for submissions - deadline  april 	1	0.0	0.0	1.0	this conference on mental health nursing take place in september in manchester - open for submission - deadline april
778	970083854806593536	brownuniversity is offering a course for high school students this summer that attributes realdonaldtrump s election to a whitelash motivated by staunch white resistance to and even revenge against racial equity  	0	0.0	0.0	0.0	brownuniversity be offer a course for high school student this summer that attribute realdonaldtrump s election to a whitelash motivate by staunch white resistance to and even revenge against racial equity
779	971041555875352576	from march  -  fieldsinstitutes workshop on human-environment systems brings together researchers presenting advances on how to protect biodiversity control species invasions create resilient ecosystems and much more  	1	0.0	0.0	1.0	from march - fieldsinstitutes workshop on human-environment system bring together researcher present advance on how to protect biodiversity control species invasion create resilient ecosystem and much more
780	971709689368076288	fantastic entry to our schools plate tectonics competition by invergordon academy s geography class! 🌍teachers you still have time to enter to receive your free poster!       invergordona 	0	0.0	0.0	0.0	fantastic entry to our school plate tectonics competition by invergordon academy s geography class ! 🌍teachers you still have time to enter to receive your free poster ! invergordona
781	972086227003412480	new post from the rbml columbialib madeline lengel in our oral history collection  	0	0.0	0.0	0.0	new post from the rbml columbialib madeline lengel in our oral history collection
782	974022288365547520	using a cookie mentality to increase patient satisfaction and collect more payments   	1	1.0	0.0	0.0	use a cookie mentality to increase patient satisfaction and collect more payment
784	974366513732894721	study marijuana decriminalization leads to decreased arrests no increase in youth use 	1	1.0	1.0	1.0	study marijuana decriminalization lead to decreased arrest no increase in youth use
785	974712259774767105	repadriansmith waysandmeansgop take a moment to watch this & vow to stop being part of the party over country problem 	0	0.0	0.0	0.0	repadriansmith waysandmeansgop take a moment to watch this & vow to stop be part of the party over country problem
786	975637615478177792	in  turkey is aiming to welcome  people to troy in a bid to significantly increase the number of people disappointed by the historical site 	0	0.0	0.0	0.0	in turkey be aim to welcome people to troy in a bid to significantly increase the number of people disappoint by the historical site
787	978573361117843461	enter the regulatory excellence awards and everyone wins your great work is highlighted the public and business benefit from best practice and our awful easter puns stop open to reggulators and bunnisinesses details & entry form  businessgov 	0	0.0	0.0	0.0	enter the regulatory excellence award and everyone win your great work be highlight the public and business benefit from best practice and our awful easter pun stop open to reggulators and bunnisinesses detail & entry form businessgov
788	978594058766569472	handsonreinvest    increase demand!       	0	0.0	0.0	0.0	handsonreinvest increase demand !
789	978692611358806016	and the winners of the  five college datafest are  	1	0.0	0.0	1.0	and the winner of the five college datafest be
790	979125089475186688	teenager from  arrested with support from hertspolice as part of nca investigation into the emails containing threats to students received by large number of uk schools and colleges read more  	0	0.0	0.0	0.0	teenager from arrest with support from hertspolice a part of nca investigation into the email contain threat to student receive by large number of uk school and college read more
791	981517493813510144	former state department official matthewphoh has signed the open letter to   support wikileaks here 	0	0.0	0.0	0.0	former state department official matthewphoh have sign the open letter to support wikileaks here
792	982350473238798338	government should stop subsidising e-sports its not real sport - 	0	0.0	0.0	0.0	government should stop subsidise e-sports it not real sport -
793	982392279456473088	how to gain twice as much as your opponent in a repeated prisoners dilemma  chilbe 	1	0.0	1.0	1.0	how to gain twice as much a your opponent in a repeated prisoner dilemma chilbe
794	982982603727888384	ya know sos what we need?????? less expensive merch more tour dates and for u to finally stop sleeping on the good songs 	0	0.0	0.0	0.0	ya know sos what we need ? ? ? ? ? ? less expensive merch more tour date and for u to finally stop sleep on the good song
795	983345042721931269	just touched down in japan to visit fukushima one of the most surprising things ive learned is about non-radiation related harms often due to misunderstandings *of* radiation social determinants of health are ignored to everyones peril so complex  	1	0.0	1.0	1.0	just touch down in japan to visit fukushima one of the most surprising thing ive learn be about non-radiation related harm often due to misunderstanding * of * radiation social determinant of health be ignore to everyones peril so complex
796	984081688987758593	unpaid internships are a mark of privilege-wow pam eddinger rocks 	0	0.0	0.0	0.0	unpaid internship be a mark of privilege-wow pam eddinger rock
797	984129692788822016	drkristieleong to help establish the proper wrist action in the  i switched to kickboxing gloves as a self-coaching technique  powercontrol  gloves are easier to work withcan provides a greater feel in the golf swing sequence  	0	0.0	0.0	0.0	drkristieleong to help establish the proper wrist action in the i switch to kickboxing glove a a self-coaching technique powercontrol glove be easy to work withcan provide a great feel in the golf swing sequence
798	984451886647529472	its not your fitness tracker -- its you  	1	0.0	1.0	1.0	it not your fitness tracker -- it you
799	985407453939601408	liverpool initiate talks with £million portuguese midfield ace – reports  	0	0.0	0.0	0.0	liverpool initiate talk with £million portuguese midfield ace – report
801	985580208924307456	thank you drs dgarmstrong and bijan_najafi for your guidance! a true honor | health sensors smart home devices and the internet of medical things an opportunity for dramatic improvement in care for the lower extremity complications of diabetes  	1	1.0	1.0	1.0	thank you drs dgarmstrong and bijan_najafi for your guidance ! a true honor | health sensor smart home device and the internet of medical thing an opportunity for dramatic improvement in care for the low extremity complication of diabetes
802	987775293745258496	wenger is genius to sell sanchez to united to stop spurs reaching the final genius	0	0.0	0.0	0.0	wenger be genius to sell sanchez to united to stop spur reach the final genius
803	988759021606916096	look how cool this moulting crab is we found on the  field trip  	0	0.0	0.0	0.0	look how cool this moulting crab be we find on the field trip
804	989948844988235776	uchiyama studies math	0	0.0	0.0	0.0	uchiyama study math
805	990071970401144833	the exo-l food support rn outside jollibee 💕💕 thank you from phixos!  	0	0.0	0.0	0.0	the exo-l food support rn outside jollibee 💕💕 thank you from phixos !
806	993911987011706880	hey everyone heres a great thing from arielitalic eric_shorey theladybearica talking about drag and gender and wrestlers  support the nobodies!!!	0	0.0	0.0	0.0	hey everyone heres a great thing from arielitalic eric_shorey theladybearica talk about drag and gender and wrestler support the nobody ! ! !
807	994427644048535552	the essence of his philosophy was to find something that you can do well and put your heart and soul into it if not physics then another passion — bongos perhaps  	1	0.0	1.0	1.0	the essence of his philosophy be to find something that you can do well and put your heart and soul into it if not physic then another passion — bongo perhaps
808	994593066769178629	 of < about   and support those in need     	0	0.0	0.0	0.0	of < about and support those in need
809	996019697379348480	yousefmunayyer then tell those morons to stop rioting at the borders israel is just protecting itself	0	0.0	0.0	0.0	yousefmunayyer then tell those moron to stop rioting at the border israel be just protect itself
810	997522201913057281	talking about  increases the chances someone will go for help reaching out for help is the main message said our drthomasungar while discussing mainstream media portrayals of  issues watch the video »  	1	1.0	0.0	0.0	talk about increase the chance someone will go for help reach out for help be the main message say our drthomasungar while discuss mainstream medium portrayal of issue watch the video »
811	997681761646759936	senatorwicker the presidents budget targets federal workers and retirees and jeopardizes my retirement security this is no way to treat middle-class households 	0	0.0	0.0	0.0	senatorwicker the president budget target federal worker and retiree and jeopardizes my retirement security this be no way to treat middle-class household
812	998036087229571078	 is a powerful emotion and may be experienced when recovering from an  when shame seems to be winning counter with   	1	1.0	0.0	0.0	be a powerful emotion and may be experience when recover from an when shame seem to be win counter with
813	999580941520658432	chairman ronnieosumba in the process of migrating the funds data to the new enterprise resource planning (erp) that includes beneficiary loan details management noted some discrepancy in the loans 	0	0.0	0.0	0.0	chairman ronnieosumba in the process of migrate the fund data to the new enterprise resource planning ( erp ) that include beneficiary loan detail management note some discrepancy in the loan
814	1000441528823762944	breaking astronaut alan bean fourth man to walk on moon dies at  	1	0.0	0.0	1.0	break astronaut alan bean fourth man to walk on moon dy at
815	1000531199800950784	oh piss off cotchin stop hogging the limelight! its all about the mighty bombers today! 😄	0	0.0	0.0	0.0	oh piss off cotchin stop hog the limelight ! it all about the mighty bomber today ! 😄
816	1004798074559123456	latest nspku film by the legendary film maker funkyguy on the nspku you tube filmed at the nspku conference snow and more snow did not stop tom or the conference being a huge sucess 	0	0.0	0.0	0.0	late nspku film by the legendary film maker funkyguy on the nspku you tube film at the nspku conference snow and more snow do not stop tom or the conference be a huge sucess
817	1006015139047280641	hugseavey - i hope that u meet the boys really soon u deserve it so much u are so sweet and a beautiful person i hope everything is well and ur really happy and having fun in life dont take things too serious enjoy being u cause u are so beautiful	0	0.0	0.0	0.0	hugseavey - i hope that u meet the boy really soon u deserve it so much u be so sweet and a beautiful person i hope everything be well and ur really happy and have fun in life dont take thing too serious enjoy be u cause u be so beautiful
819	1007547561568325633	cbsnews cohen the president and americans know better not to believe what the press is saying fake news with intent to cause havoc	0	0.0	0.0	0.0	cbsnews cohen the president and american know well not to believe what the press be say fake news with intent to cause havoc
820	1008726559447027713	new study suggests ovarian hormone may make drug withdrawal symptoms worse for women 	1	1.0	1.0	1.0	new study suggest ovarian hormone may make drug withdrawal symptom bad for woman
821	1008891315898191872	why female alcoholism is a time bomb  via bbc_future	1	1.0	1.0	1.0	why female alcoholism be a time bomb via bbc_future
822	1009228722472271873	yan-hong bao yi-zheng fan yi wang ming zhu  a combinatorial method for computing characteristic polynomials of starlike hypergraphs 	1	0.0	1.0	1.0	yan-hong bao yi-zheng fan yi wang ming zhu a combinatorial method for compute characteristic polynomial of starlike hypergraphs
823	1009906327362199552	beyond glycemic control does  modification impact development of cardiovascular disease in patients w    	1	1.0	1.0	1.0	beyond glycemic control do modification impact development of cardiovascular disease in patient w
824	1010973100203180032	incredible scenes congratulations to rob from archarctic who just swam the english channel!! all in aid of raising funds for scouts poldy is still swimming but going strong follow the rest of their incredible challenge and show your support here  	0	0.0	0.0	0.0	incredible scene congratulation to rob from archarctic who just swim the english channel ! ! all in aid of raise fund for scout poldy be still swim but go strong follow the rest of their incredible challenge and show your support here
825	1014170652784451584	can we please stop talking like mexicans are the only ones who sell drugs commit crimes participate in sex trafficking and join gangs 	0	0.0	0.0	0.0	can we please stop talk like mexican be the only one who sell drug commit crime participate in sex trafficking and join gang
826	1015195983976812549	holocaust survivors organize to stop sharia-supporting womens march hero from giving college commencement - tea 	0	0.0	0.0	0.0	holocaust survivor organize to stop sharia-supporting womens march hero from give college commencement - tea
827	1015668581353304069	fox_of_floof because trump and his administration have made hate the norm now suddenly the people saying just stop being c**ts to people are the bad guys same has happened here in enlgand with brexit	0	0.0	0.0	0.0	fox_of_floof because trump and his administration have make hate the norm now suddenly the people say just stop be c * * t to people be the bad guy same have happen here in enlgand with brexit
828	1015705524799791106	efiotu_ no tbh inadequate rest may affect croatia	0	0.0	0.0	0.0	efiotu_ no tbh inadequate rest may affect croatia
829	1016209604626219009	latest news from htfp regional publisher increases cover price at  weeklies  	0	0.0	0.0	0.0	late news from htfp regional publisher increase cover price at weekly
830	1017077909432004608	global mobile group supports disaster response program 	0	0.0	0.0	0.0	global mobile group support disaster response program
832	1017778718918545408	 my nana ovas wedding weddings are a beautiful time post a picture of your wedding for  via  	0	0.0	0.0	0.0	my nana ovas wedding wedding be a beautiful time post a picture of your wedding for via
833	1018187231541059586	good advice for the too many white people who cant seem to understand that calling the police on black people can cause death 	1	1.0	0.0	0.0	good advice for the too many white people who cant seem to understand that call the police on black people can cause death
834	1018901117651087363	a us official directly involved with helsinki summit sums it up like this this was not the plan -- reports jeffzeleny cnni	0	0.0	0.0	0.0	a u official directly involve with helsinki summit sum it up like this this be not the plan -- report jeffzeleny cnni
835	1018978482812944384	also reports of severe flooding on weber street between franklin and fairway 	0	0.0	0.0	0.0	also report of severe flood on weber street between franklin and fairway
836	1020234634918072321	disney is a clearing house for pedophiles stop giving them your money 	0	0.0	0.0	0.0	disney be a clearing house for pedophile stop give them your money
837	1021282992814215168	ladies first preseason game v boldon sports sunday th kick-off  support edgware town ladies coop ground footscray road se el eltham town accadamy 	0	0.0	0.0	0.0	lady first preseason game v boldon sport sunday th kick-off support edgware town lady coop ground footscray road se el eltham town accadamy
838	1021764496392708096	new study climate change will cause suicides to spike - the atlantic 	1	1.0	1.0	1.0	new study climate change will cause suicide to spike - the atlantic
839	1022709462996537344	donating blood not only helps others but reduces the rate of cancer and heart disease in the donor and can help you lose weight	1	1.0	0.0	0.0	donate blood not only help others but reduce the rate of cancer and heart disease in the donor and can help you lose weight
840	1023318438188646401	 hoodwinked? developing report us-israel-turkey deal over brunson release leads to questions 	0	0.0	0.0	0.0	hoodwink ? develop report us-israel-turkey deal over brunson release lead to question
841	1023530322154139648	the rain didnt put us off! (much) delivery of  annual constituency reports to renfrewshire north & west in  thesnp 	0	0.0	0.0	0.0	the rain didnt put u off ! ( much ) delivery of annual constituency report to renfrewshire north & west in thesnp
843	1024640058354163712	with our current lifestyle most of us are sleep deprived which creates problems like mood disorders weakened immunity weight gain and diabetes a review of  studies found that sleeping for less than  to  hours a night increases the risk of early death by as much as % 	1	1.0	1.0	1.0	with our current lifestyle most of u be sleep deprive which create problem like mood disorder weaken immunity weight gain and diabetes a review of study find that sleep for less than to hour a night increase the risk of early death by as much a %
844	1024833718597373952	harvard admissions suit gets support from asian american groups  via business	0	0.0	0.0	0.0	harvard admission suit get support from asian american group via business
845	1025507467176931328	dear black community stop giving pastordscott and other evangelicals a hard time for meeting with realdonaldtrump! we should be thanking them this dialogue something barackobama didnt offer is important potus cares about us and wants to help no matter the cost	0	0.0	0.0	0.0	dear black community stop give pastordscott and other evangelicals a hard time for meet with realdonaldtrump ! we should be thank them this dialogue something barackobama didnt offer be important potus care about u and want to help no matter the cost
846	1026889103709630466	anshulkundaje nipsconference would love to see mlcb as a full conference with workshops in genomics immunology &c	1	0.0	0.0	1.0	anshulkundaje nipsconference would love to see mlcb a a full conference with workshop in genomics immunology & c
847	1027546622408896513	a  reminder  has more than  ebooks to help you understand your taxes – no library card required  	0	0.0	0.0	0.0	a reminder have more than ebooks to help you understand your tax – no library card require
848	1028495065256275968	windsor needs more people like al quesnel!! this is wonderful! philanthropist pledges $m matching challenge to repair assumption church   	0	0.0	0.0	0.0	windsor need more people like al quesnel ! ! this be wonderful ! philanthropist pledge $ m match challenge to repair assumption church
849	1029515309877682178	steam survey shows pc gamers are still mostly playing in p and lower 	0	0.0	0.0	0.0	steam survey show pc gamers be still mostly play in p and low
850	1031107340207116288	babies cannot speak so parents never know the severity of their illnesses when a baby shows minor signs of struggling to breathe it should be treated as an emergency 	1	1.0	0.0	0.0	baby can not speak so parent never know the severity of their illness when a baby show minor sign of struggle to breathe it should be treat a an emergency
851	1031772905171050497	♥️ retweet share support! feltenp  year drought viralexpnotify    please support ~>  	0	0.0	0.0	0.0	♥️ retweet share support ! feltenp year drought viralexpnotify please support ~ >
852	1032006490138136576	stellaaaawinter cause twitter is the end all be all of reality right? cause me putting the question out there wasnt sweet or anything right?	0	0.0	0.0	0.0	stellaaaawinter cause twitter be the end all be all of reality right ? cause me put the question out there wasnt sweet or anything right ?
853	1033282481322172416	sricketts andrewlainton important story about camkcox shambles tho andrew must fix the typos reminds him of thamesgateway precursor from which nothing learned my  	0	0.0	0.0	0.0	sricketts andrewlainton important story about camkcox shamble tho andrew must fix the typo remind him of thamesgateway precursor from which nothing learn my
854	1035198354962227203	how the brain and personality provide protection against emotional distress  personality traits can protect an individuals brain against symptoms of emotional distress namely depression and anxiety    	1	1.0	1.0	1.0	how the brain and personality provide protection against emotional distress personality trait can protect an individual brain against symptom of emotional distress namely depression and anxiety
855	1035900087732514821	justseantaylor ollyjacksonxxx boynapped thx for support also trans community - and the preview is hot af	0	0.0	0.0	0.0	justseantaylor ollyjacksonxxx boynapped thx for support also trans community - and the preview be hot af
856	1036034401921105926	mike_zollo johnpdca to use the death of sen john mccain to bash the president is a disgrace people were there to honor mccain seems there is no shame i could go on but it is pointless these people are a disgrace and an embarrassment	0	0.0	0.0	0.0	mike_zollo johnpdca to use the death of sen john mccain to bash the president be a disgrace people be there to honor mccain seem there be no shame i could go on but it be pointless these people be a disgrace and an embarrassment
857	1036531492527263744	due to huge amount of interest we have just released more dates for marvel avengers station we are sorry for the website errors whilst this was being added  (please try the password in upper and lower case)	0	0.0	0.0	0.0	due to huge amount of interest we have just release more date for marvel avenger station we be sorry for the website error whilst this be be add ( please try the password in upper and low case )
858	1037040611252166656	models stop traffic the  hidden elements of the covers story  	0	0.0	0.0	0.0	model stop traffic the hidden element of the cover story
859	1037514366269177856	the unnamed source nytimes probably doesnt exist this is plan to make the potus snap so globalist libs can take him down claiming he us unstable why else would the person remain anonymous?  stokes again the left will stop at nothing	0	0.0	0.0	0.0	the unnamed source nytimes probably doesnt exist this be plan to make the potus snap so globalist libs can take him down claim he u unstable why else would the person remain anonymous ? stokes again the left will stop at nothing
860	1041883572762759168	spiritually will never triumph logic & science!	0	0.0	0.0	0.0	spiritually will never triumph logic & science !
861	1042361063214219264	latex dresses are a must 👧💗💕 	0	0.0	0.0	0.0	latex dress be a must 👧💗💕
