Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
752	944259861877067776	democratic caucus holds presser show support mayor city council's work remove confederate statues	0	0.0	0.0	0.0	democratic caucus hold presser show support mayor city council be work remove confederate statue
753	945702498295209984	history 'imperfect children' special issue sshmedicine free article adhd around world mpcsmith	1	0.0	1.0	1.0	history ' imperfect child ' special issue ssh medicine free article ADD around world locksmith
754	946160822916734976	spockresists theswprincess finnick resists exoticgamora guinan chappie cat gbmnyc deadpoolresists agentscullygr natcookresists alexmunday follow retweet support democrat candidates several special elections coming #flipitblue #bluewave water wave	0	0.0	0.0	0.0	spacesuit princess finicky resist exoticgamora Guinean chappie cat germanic deadpoolresist agentscullygr natcookresist Alexander follow retweet support democrat candidate several special election come # flexible # blue wave water wave
755	949254176651046912	former salesman accused lying fbi irs agents robert degoria accused trying mislead investigators looking ongoing lower southampton corruption probe	0	0.0	0.0	0.0	former salesman accuse lie FBI IRS agent Robert Debora accuse try mislead investigator look ongoing low Southampton corruption probe
756	949598276751261697	congratulations renegadesbbl won!! tommrw working thunderbbl vs strikersbbl game premium match # interested whatsapp retweet recycling symbol open report	0	0.0	0.0	0.0	congratulation renegade bbl win ! ! tomorrow work thunder bbl vs strikers bbl game premium match # interested what be app retweet recycling symbol open report
757	949740135503089664	concept stop mean people reason	0	0.0	0.0	0.0	concept stop mean people reason
758	950130882664370176	ann bbc proper training pleasure associated	0	0.0	0.0	0.0	ann BBC proper training pleasure associate
759	951053751187488769	green manuring better soil physical condition akingbola oo dayo olagbende go agricultural research technology open access journal artoaj	1	1.0	1.0	1.0	green manure well soil physical condition ignoble Io Day Alexander go agricultural research technology open access journal Attica
760	951187936975949825	radar update rain increase today tonight expect rainy breezy day thursday dry weekend #wawx	0	0.0	0.0	0.0	radar update rain increase today tonight expect rainy breezy day Thursday dry weekend # wax
761	952377117001461761	cities must designed enable healthier lifestyle learn wuf feb' klcc #wuf #wuf kl #forumbandarsedunia dmm mynohomar mptenggara ariffkarim online registrations end january	0	0.0	0.0	0.0	city must design enable healthy lifestyle learn Wu Feb ' kl cc # Wu # Wu kl # forumbandarsedunia MM monomer Montenegro aerogram online registration end January
762	952995336385171457	yes yes yes !!! oncoming fist oncoming fist oncoming fist promote araneta first one concert time! breathe pause breathe #jadinerevolution #jadineloverules	0	0.0	0.0	0.0	yes yes yes ! ! ! oncoming fist oncoming fist oncoming fist promote arrant first one concert time ! breathe pause breathe # counterrevolution # Canaveral be
763	953043423531012097	file cause death	0	0.0	0.0	0.0	file because death
764	954696390352842753	scientifically proven ways lose weight weeks	0	0.0	0.0	0.0	scientifically prove way lose weight week
766	958008792637112321	ottawa charter still important	1	0.0	1.0	1.0	Ottawa charter still important
767	958293075029385216	gender discrimination science especially common new pewresearch report shows women face workplace hurdles stem jobs non stem jobs via womensci	1	1.0	1.0	1.0	gender discrimination science especially common new pew research report show woman face workplace hurdle stem job non stem job via woman sci
768	958513597537181696	gives coal good chance continuing extending existing life joshfrydenberg watch backhand index pointing doubt intention behind turnbull govt's dirty energy guarantee #neg #dirtyenergyguarantee	0	0.0	0.0	0.0	give coal good chance continue extend exist life joshfrydenberg watch backhand index pointing doubt intention behind turn bull goat be dirty energy guarantee # neg # dirtyenergyguarantee
769	959173269403336704	fbi agents issue statement support fbi director top stories web	0	0.0	0.0	0.0	FBI agent issue statement support FBI director top story web
770	959243135317454848	youtube tv supports select roku devices	0	0.0	0.0	0.0	YouTube tv support select Roku device
771	960560806697062400	quite ironic 'interference judicial process' supposed reason maldives regime's ousting nasheed coup #maldivesincrisis	0	0.0	0.0	0.0	quite ironic ' interference judicial process ' suppose reason Maldives regime be oust gnash coup # maldivesincrisis
772	961425512311738368	perhaps maddening actually people know ecigarettes harmful cigarettes nonetheless consider success	1	1.0	1.0	1.0	perhaps madden actually people know cigarette harmful cigarette nonetheless consider success
773	961674045811929088	epso honor guard conducting flag ceremony raise lower flag used detective flick services flag flown minutes taken ceremony begin pm today	0	0.0	0.0	0.0	peso honor guard conduct flag ceremony raise low flag use detective flick service flag fly minute take ceremony begin pm today
774	963878582450876417	happy vday lovers there! world runs needs love keep lovin!	0	0.0	0.0	0.0	happy Day lover there ! world run need love keep love !
775	965199704177938432	conference mental health nursing takes place september manchester #mhrn open submissions deadline april	1	0.0	0.0	1.0	conference mental health nursing take place September Manchester # morn open submission deadline April
778	970083854806593536	brownuniversity offering course high school students summer attributes realdonaldtrump 's election whitelash motivated staunch white resistance even revenge racial equity #news	0	0.0	0.0	0.0	brown university offering course high school student summer attribute realdonaldtrump   be election whitewash motivate staunch white resistance even revenge racial equity # news
779	971041555875352576	march fieldsinstitute's workshop human environment systems brings together researchers presenting advances protect biodiversity control species invasions create resilient ecosystems much	1	0.0	0.0	1.0	march fields institute be workshop human environment system bring together researcher present advance protect biodiversity control specie invasion create resilient ecosystem much
780	971709689368076288	fantastic entry schools plate tectonics competition invergordon academy geography class! globe showing europe africa teachers still time enter receive free poster! #platetecotnics #teaching #geography #geology #earth invergordona	0	0.0	0.0	0.0	fantastic entry school plate tectonic competition inveigh academy geography class ! globe show Europe Africa teacher still time enter receive free poster ! # platitudinous # teach # geography # geology # earth inveigh
781	972086227003412480	new post rbml columbialib madeline l'engel oral history collection #wrinkleintime	0	0.0	0.0	0.0	new post rebel Columbia Madeline Leonel oral history collection # wrinkliest
782	974022288365547520	using cookie mentality increase patient satisfaction collect payments #techblogs #startups	1	1.0	0.0	0.0	use cookie mentality increase patient satisfaction collect payment # tech blog # startup
784	974366513732894721	study marijuana decriminalization leads decreased arrests increase youth use	1	1.0	1.0	1.0	study marijuana decriminalization lead decrease arrest increase youth use
785	974712259774767105	repadriansmith waysandmeansgop take moment watch vow stop part party country problem	0	0.0	0.0	0.0	repadriansmith waysandmeansgop take moment watch vow stop part party country problem
786	975637615478177792	turkey aiming welcome people troy bid significantly increase number people disappointed historical site	0	0.0	0.0	0.0	turkey aim welcome people troy bid significantly increase number people disappoint historical site
787	978573361117843461	enter regulatory excellence awards everyone wins great work highlighted public business benefit best practice awful easter puns stop open r'egg'ulators 'bunni'sinesses details entry form businessgov	0	0.0	0.0	0.0	enter regulatory excellence award everyone win great work highlight public business benefit good practice awful Easter pun stop open regulator ' business detail entry form business gov
788	978594058766569472	handsonreinvest #international #realestate #investors increase demand! #realestate #rodmrrealestate #tampa #florida #realestate #investor	0	0.0	0.0	0.0	handsonreinvest # international # real estate # investor increase demand ! # real estate # demoralize # Tampa # Florida # real estate # investor
789	978692611358806016	winners five college datafest #asadatafest	1	0.0	0.0	1.0	winner five college datum f # sedate
790	979125089475186688	teenager #abbotslangley arrested support hertspolice part nca investigation emails containing threats students received large number uk schools colleges read	0	0.0	0.0	0.0	teenager # abbotslangley arrest support despoil part NCAA investigation email contain threat student receive large number UK school college read
791	981517493813510144	former state department official matthewphoh signed open letter #reconnectjulian support wikileaks	0	0.0	0.0	0.0	former state department official Matthew sign open letter # reconnecte support wikileak
792	982350473238798338	government stop subsidising e sports real sport	0	0.0	0.0	0.0	government stop subsidize e sport real sport
793	982392279456473088	gain twice much opponent repeated prisoner's dilemma chilbe	1	0.0	1.0	1.0	gain twice much opponent repeat prisoner be dilemma Chile
794	982982603727888384	ya know sos need?????? less expensive merch tour dates u finally stop sleeping good songs	0	0.0	0.0	0.0	ya know so be need ? ? ? ? ? ? less expensive March tour date you finally stop sleep good song
795	983345042721931269	touched japan visit fukushima one surprising things learned non radiation related harms often due misunderstandings radiation social determinants health ignored everyone's peril complex	1	0.0	1.0	1.0	touch japan visit Fukuyama one surprising thing learn non radiation relate harm often due misunderstanding radiation social determinant health ignore everyone be peril complex
796	984081688987758593	unpaid internships mark privilege wow pam eddinger rocks #philaunite	0	0.0	0.0	0.0	unpaid internship mark privilege wow Pam add rock # philander
797	984129692788822016	drkristieleong help establish proper wrist action #golfswing switched kickboxing gloves self coaching technique power control #kickboxing gloves easier work provides greater feel golf swing sequence	0	0.0	0.0	0.0	drkristieleong help establish proper wrist action # golf swing switch kickboxing glove self coach technique power control # kickboxing glove easy work provide great feel golf swing sequence
798	984451886647529472	fitness tracker	1	0.0	1.0	1.0	fitness tracker
799	985407453939601408	liverpool initiate talks million portuguese midfield ace reports #lfc	0	0.0	0.0	0.0	Liverpool initiate talk million portuguese midfield ace report # KFC
801	985580208924307456	thank drs dgarmstrong bijan najafi guidance! true honor health sensors smart home devices internet medical things opportunity dramatic improvement care lower extremity complications diabetes	1	1.0	1.0	1.0	thank dry Armstrong begin naif guidance ! true honor health sensor smart home device internet medical thing opportunity dramatic improvement care low extremity complication diabete
802	987775293745258496	wenger genius sell sanchez united stop spurs reaching final genius	0	0.0	0.0	0.0	winger genius sell Sanchez united stop spur reach final genius
803	988759021606916096	look cool moulting crab found #mbioroscoff field trip #plymbio	0	0.0	0.0	0.0	look cool molting crab find # microscope field trip # plumber
804	989948844988235776	uchiyama studies math	0	0.0	0.0	0.0	Fujiyama study math
805	990071970401144833	exo l food support rn outside jollibee two hearts two hearts thank phixos! #elyxioninmanila	0	0.0	0.0	0.0	exp l food support right now outside jolly two heart two heart thank pix be ! # elyxioninmanila
806	993911987011706880	hey everyone here's great thing arielitalic eric shorey theladybearica talking drag gender wrestlers support nobodies!!!	0	0.0	0.0	0.0	hey everyone here be great thing Altaic Eric shore threadbare talk drag gender wrestler support nobody ! ! !
807	994427644048535552	essence philosophy find something well put heart soul physics another passion bongos perhaps #feynman	1	0.0	1.0	1.0	essence philosophy find something well put heart soul physics another passion bongo perhaps # Feynman
808	994593066769178629	#beaware #myth #mentalhealth #spreadawareness support need #yoursupportmatters #mentalhealthawarenessmonth #keeptalkingmh #iamstigmafree	0	0.0	0.0	0.0	# beware # myth # mental health # spread awareness support need # speedometer # mentalhealthawarenessmonth # keeptalkingmh # iamstigmafree
809	996019697379348480	yousefmunayyer tell morons stop rioting borders israel protecting	0	0.0	0.0	0.0	yousefmunayyer tell moron stop riot border Israel protect
810	997522201913057281	talking #suicide increases chances someone go help reaching help main message said drthomasungar discussing mainstream media portrayals #mentalhealth issues watch video	1	1.0	0.0	0.0	talk # suicide increase chance someone go help reach help main message say drumstick discuss mainstream medium portrayal # mental health issue watch video
811	997681761646759936	senatorwicker president budget targets federal workers retirees jeopardizes retirement security way treat middle class households #rejectallcuts	0	0.0	0.0	0.0	senator wicker president budget target federal worker retiree jeopardize retirement security way treat middle class household # recollect
812	998036087229571078	#shame powerful emotion may experienced recovering #eatingdisorder shame seems winning counter #selfcompassion	1	1.0	0.0	0.0	# shame powerful emotion may experience recover # eat disorder shame seem win counter # self compassion
813	999580941520658432	chairman ronnieosumba process migrating fund's data new enterprise resource planning erp includes beneficiary loan details management noted discrepancy loans	0	0.0	0.0	0.0	chairman Ronnie be process migrating fund be datum new enterprise resource planning Earp include beneficiary loan detail management note discrepancy loan
814	1000441528823762944	breaking astronaut alan bean fourth man walk moon dies	1	0.0	0.0	1.0	break astronaut Alan bean fourth man walk moon die
815	1000531199800950784	oh piss cotchin stop hogging limelight! mighty bombers today! grinning face smiling eyes	0	0.0	0.0	0.0	oh piss Cochin stop hog limelight ! mighty bomber today ! grin face smile eye
816	1004798074559123456	latest nspku film legendary film maker funkyguy nspku tube filmed nspku conference snow snow stop tom conference huge sucess	0	0.0	0.0	0.0	late spiky film legendary film maker funky guy spiky tube film spiky conference snow snow stop tom conference huge success
817	1006015139047280641	hugseavey hope u meet boys really soon u deserve much u sweet beautiful person hope everything well ur really happy fun life take things serious enjoy u cause u beautiful	0	0.0	0.0	0.0	hugest hope you meet boy really soon you deserve much you sweet beautiful person hope everything well you be really happy fun life take thing serious enjoy you because you beautiful
819	1007547561568325633	cbsnews cohen president americans know better believe press saying fake news intent cause havoc	0	0.0	0.0	0.0	cosines Cohen president Americans know well believe press say fake news intent because havoc
820	1008726559447027713	new study suggests ovarian hormone may make drug withdrawal symptoms worse women	1	1.0	1.0	1.0	new study suggest ovarian hormone may make drug withdrawal symptom bad woman
821	1008891315898191872	female alcoholism time bomb via bbc future	1	1.0	1.0	1.0	female alcoholism time bomb via BBC future
822	1009228722472271873	yan hong bao yi zheng fan yi wang ming zhu combinatorial method computing characteristic polynomials starlike hypergraphs	1	0.0	1.0	1.0	yuan Hong boa yo Hong fan yo Wang Ming Thu gubernatorial method compute characteristic polynomial star like hyper graph
823	1009906327362199552	beyond glycemic control #lifestyle modification impact development cardiovascular disease patients w #diabetes? #jacc	1	1.0	1.0	1.0	beyond cosmic control # lifestyle modification impact development cardiovascular disease patient w # diabete ? # jack
824	1010973100203180032	incredible scenes congratulations rob arch arctic swam english channel!! aid raising funds scouts poldy still swimming going strong follow rest incredible challenge show support	0	0.0	0.0	0.0	incredible scene congratulation rob arch arctic swam English channel ! ! aid raise fund scout poly still swim go strong follow rest incredible challenge show support
825	1014170652784451584	please stop talking like mexicans ones sell drugs commit crimes participate sex trafficking join gangs	0	0.0	0.0	0.0	please stop talk like Mexicans one sell drug commit crime participate sex trafficking join gang
826	1015195983976812549	holocaust survivors organize stop sharia supporting women's march hero giving college commencement tea	0	0.0	0.0	0.0	holocaust survivor organize stop sharia support woman be march hero give college commencement tea
827	1015668581353304069	fox floof trump administration made hate norm suddenly people saying stop c ts people bad guys happened enlgand brexit	0	0.0	0.0	0.0	fox flood trump administration make hate norm suddenly people say stop c ts people bad guy happen England Brexit
828	1015705524799791106	efiotu tbh inadequate rest may affect croatia	0	0.0	0.0	0.0	eft TB inadequate rest may affect Croatia
829	1016209604626219009	latest news htfp regional publisher increases cover price weeklies	0	0.0	0.0	0.0	late news HTTP regional publisher increase cover price weekly
830	1017077909432004608	global mobile group supports disaster response program	0	0.0	0.0	0.0	global mobile group support disaster response program
832	1017778718918545408	#flashbackfriday nana ovas wedding weddings beautiful time post picture wedding #flashbackfriday via	0	0.0	0.0	0.0	# flashbackfriday naan oval wedding wedding beautiful time post picture wedding # flashbackfriday via
833	1018187231541059586	good advice many white people seem understand calling police black people cause death	1	1.0	0.0	0.0	good advice many white people seem understand call police black people because death
834	1018901117651087363	us official directly involved helsinki summit sums like plan reports jeffzeleny cnni	0	0.0	0.0	0.0	us official directly involve Helsinki summit sum like plan report Jefferson CNN
835	1018978482812944384	also reports severe flooding weber street franklin fairway	0	0.0	0.0	0.0	also report severe flooding Weber street Franklin fairway
836	1020234634918072321	disney clearing house pedophiles stop giving money #wherearethechildren	0	0.0	0.0	0.0	disney clearing house pedophile stop give money # wherearethechildren
837	1021282992814215168	ladies first preseason game v boldon sports sunday th kick support edgware town ladies coop ground footscray road se el eltham town accadamy	0	0.0	0.0	0.0	lady first preseason game v Bolton sport Sunday Th kick support adware town lady coop ground foot cray road SE Eli Latham town academy
838	1021764496392708096	new study climate change cause suicides spike atlantic	1	1.0	1.0	1.0	new study climate change because suicide spike Atlantic
839	1022709462996537344	donating blood helps others reduces rate cancer heart disease donor help lose weight	1	1.0	0.0	0.0	donate blood help other reduce rate cancer heart disease donor help lose weight
840	1023318438188646401	#trump hoodwinked? developing report us israel turkey deal brunson release leads questions	0	0.0	0.0	0.0	# trump hoodwinked ? develop report we Israel turkey deal Bronson release lead question
841	1023530322154139648	rain put us off! much delivery annual constituency reports renfrewshire north west #erskine thesnp	0	0.0	0.0	0.0	rain put we off ! much delivery annual constituency report refresher north west # ursine snap
843	1024640058354163712	current lifestyle us sleep deprived creates problems like mood disorders weakened immunity weight gain diabetes review studies found sleeping less hours night increases risk early death much	1	1.0	1.0	1.0	current lifestyle we sleep deprive create problem like mood disorder weaken immunity weight gain diabete review study find sleep less hour night increase risk early death much
844	1024833718597373952	harvard admissions suit gets support asian american groups via business	0	0.0	0.0	0.0	Harvard admission suit get support asian american group via business
845	1025507467176931328	dear black community stop giving pastordscott evangelicals hard time meeting realdonaldtrump! thanking dialogue something barackobama offer important potus cares us wants help matter cost	0	0.0	0.0	0.0	dear black community stop give pastiest evangelical hard time meeting realdonaldtrump ! thanking dialogue something brickbat offer important pout care we want help matter cost
846	1026889103709630466	anshulkundaje nipsconference would love see mlcb full conference workshops genomics immunology c	1	0.0	0.0	1.0	indulgent nip conference would love see mulct full conference workshop genomic immunology c
847	1027546622408896513	#bookloversday reminder #irs ebooks help understand taxes library card required	0	0.0	0.0	0.0	# booklet reminder # IRS book help understand taxis library card require
848	1028495065256275968	windsor needs people like al quesnel!! wonderful! philanthropist pledges matching challenge repair assumption church #yqg #philanthropy	0	0.0	0.0	0.0	Windsor need people like AL queenly ! ! wonderful ! philanthropist pledge match challenge repair assumption church # QC # philanthropy
849	1029515309877682178	steam survey shows pc gamers still mostly playing p lower	0	0.0	0.0	0.0	steam survey show pc game still mostly play p low
850	1031107340207116288	babies cannot speak parents never know severity illnesses baby shows minor signs struggling breathe treated emergency	1	1.0	0.0	0.0	baby can not speak parent never know severity illnesse baby show minor sign struggle breathe treat emergency
851	1031772905171050497	heart suit retweet share support! feltenp year drought viralexpnotify #gofundme #crowdfundingexposure #viral funding please support	0	0.0	0.0	0.0	heart suit retweet share support ! felting year drought viralexpnotify # corundum # crowdfunde exposure # viral funding please support
852	1032006490138136576	stellaaaawinter cause twitter end reality right? cause putting question sweet anything right?	0	0.0	0.0	0.0	satellite because twitter end reality right ? because put question sweet anything right ?
853	1033282481322172416	sricketts andrewlainton important story camkcox shambles tho' andrew must fix typos reminds thamesgateway precursor nothing learned	0	0.0	0.0	0.0	ricket unrelenting important story gamecock shamble though ' Andrew must fix typo remind thermostat precursor nothing learn
854	1035198354962227203	brain personality provide protection emotional distress personality traits protect individual's brain symptoms emotional distress namely depression anxiety #psychology #personality #neuroscience #science	1	1.0	1.0	1.0	brain personality provide protection emotional distress personality trait protect individual be brain symptom emotional distress namely depression anxiety # psychology # personality # neuroscience # science
855	1035900087732514821	justseantaylor ollyjacksonxxx boynapped thx support also trans community preview hot af	0	0.0	0.0	0.0	justest ollyjacksonxxx boy nap THC support also tran community preview hot AF
856	1036034401921105926	mike zollo johnpdca use death sen john mccain bash president disgrace people honor mccain seems shame could go pointless people disgrace embarrassment	0	0.0	0.0	0.0	mike Zola Coptic use death sen john McCain bash president disgrace people honor McCain seem shame could go pointless people disgrace embarrassment
857	1036531492527263744	due huge amount interest released dates marvel avengers n sorry website errors whilst added please try password upper lower case	0	0.0	0.0	0.0	due huge amount interest release date marvel avenger n sorry website error whilst add please try password upper low case
858	1037040611252166656	models stop traffic hidden elements cover story	0	0.0	0.0	0.0	model stop traffic hide element cover story
859	1037514366269177856	unnamed source nytimes probably exist plan make potus snap globalist libs take claiming us unstable else would person remain anonymous? #fakenews stokes left stop nothing	0	0.0	0.0	0.0	unnamed source time probably exist plan make pout snap globalist lib be take claim we unstable else would person remain anonymous ? # fake news stoke leave stop nothing
860	1041883572762759168	spiritually never triumph logic science!	0	0.0	0.0	0.0	spiritually never triumph logic science !
861	1042361063214219264	latex dresses must girl growing heart two hearts	0	0.0	0.0	0.0	latex dress must girl grow heart two heart
862	1042581032828981249	yvandutil polanimalaus suckmysav dinkeldash dvibrationz crispycx cjlegalbeagle miked thefuturebigly fredfoxyguy friendsoscience peden c blaubok gillesnfio rushhourp hansconser mspence ethonraptor regimechangebc jpolov nikolovscience pork kebab centralflboy lifeisthermal prof sjgreene bjjuhl alan poirier ned au calimer c mplex ndpnomore simonmaxfield climateguy darrenburchill stevesgoddard tigerzntl brandondaly l wallace stuartbirdman weizhangatmos jimmyha snakebi criticalstress haddockadhoc dan johnpisulamba billybobtn tammyjparadis mdulaoblngotcha drwaheeduddin viscountredmund another nobel laureate dr kary mullis bs agw climatology joke	1	1.0	0.0	1.0	fantail polynomial scum tinkle vibration crisp calculable miked theatrical Firefox frontispiece Eden c blank glissando Rushmore Hanson be Spence enrapture regimechangebc Joplin coalescence pork kebab centralflboy lifestyle prof screen Banjul Alan Poitier Ned Au claimer c maple nightmare simonmaxfield climate guy torrential stockade textile Brandon l Wallace statesman sanctum jimmy ha snake bi critical stress hedgehog Dan councilman bellybutton tamper mdulaoblngotcha Trinidadian discontentment another Nobel laureate Dr Karyn Mullins BS age climatology joke
863	1042670734546554880	trump surveys carolina storm damage gives meals florence victims see click #usa #news #topnews #eeuu #ny	0	0.0	0.0	0.0	trump survey Carolina storm damage give meal Florence victim see click # USA # news # top news # EU # NY
864	1043572719629955072	muneebaleem imrankhanpti narendramodi indian want peace bt small favour stop terrorism modi accepted talks bt ur army sopnsered terrorist kill men	0	0.0	0.0	0.0	mineral imrankhanpti nondramatic Indian want peace BTU small favor stop terrorism midi accept talk BTU you be army sponsor terrorist kill man
865	1044015982065471490	happens let employees pick much want paid? company decided find science science technology science news science world tech tech world technology technology news technology world	0	0.0	0.0	0.0	happen let employee pick much want pay ? company decide find science science technology science news science world tech tech world technology technology news technology world
866	1044677181941530624	remember news reports tv scarier pharmaceutical commercials between? #goldenage	0	0.0	0.0	0.0	remember news report tv scarier pharmaceutical commercial between ? # golden age
867	1045846801876766721	states trauma causes norepinephrine imprint memories hippocampus yet can't remember anything #confirmkavanaughnow	1	1.0	0.0	0.0	state trauma cause nor epinephrine imprint memory hippocampus yet can not remember anything # confirmkavanaughnow
869	1046403575386124288	phony christian sunday people support hateful administration attend church phonies period	0	0.0	0.0	0.0	phony christian Sunday people support hateful administration attend church phony period
870	1046430215076040704	month brand new fitness equipment deal can't miss on! month september offering mo months qualified buyers call stop store today get set amazing offer!	0	0.0	0.0	0.0	month brand new fitness equipment deal can not miss on ! month September offer mo month qualified buyer call stop store today get set amazing offer !
871	1046439010522955776	crows memorize people individual gaits faces	1	1.0	1.0	1.0	crow memorize people individual gait face
872	1046627062025474049	evidence support claim kavanaugh prosecutor says #kavanaughconfirmation	0	0.0	0.0	0.0	evidence support claim Savannah prosecutor say # kavanaughconfirmation
873	1046719722694299648	chiropractic treatment vision loss rare occurrences forceful manipulation neck linked damaging side effect vision problems bleeding inside eye finds first published case report chiropractic care leading multip	1	1.0	1.0	1.0	chiropractic treatment vision loss rare occurrence forceful manipulation neck link damaging side effect vision problem bleed inside eye find first publish case report chiropractic care lead multi
875	1047437158401761280	letters editor sept	0	0.0	0.0	0.0	letter editor Sept
876	1048362979693973504	friday night lights park come celebrate senior night support rio elementary pto concession stand #rioschools rio middle high school	0	0.0	0.0	0.0	Friday night light park come celebrate senior night support Rio elementary PTO concession stand # school Rio middle high school
878	1050268738337959937	teenage fever mood	0	0.0	0.0	0.0	teenage fever mood
879	1050446156298416129	huffington post #dramatic #increase women color candidates report percent increase women color among nominees congress since study shows	1	1.0	0.0	0.0	huff ton post # dramatic # increase woman color candidate report percent increase woman color among nominee congress since study show
880	1050544366115282944	coffee drinking associated lower risk stroke right arrow	1	1.0	0.0	0.0	coffee drinking associate low risk stroke right arrow
881	1050571507271897088	uft raise inflation currently higher expected increase much social security getting cola asking us take ? looks like leaning #voteno #uftcontract	0	0.0	0.0	0.0	fut raise inflation currently high expect increase much social security get cola ask we take ? look like lean # voting # uftcontract
882	1051240138024529920	omnity io enables research development professionals efficiently systematically answer wide range questions #omnity allows real time insight complex document sets #omtoken om	0	0.0	0.0	0.0	amenity Io enable research development professional efficiently systematically answer wide range question # amenity allow real time insight complex document set # om token om
883	1052016495306391553	like much promoted	1	0.0	1.0	1.0	like much promote
884	1052056630609829888	wave life sciences wve stock rating lowered bidaskclub	0	0.0	0.0	0.0	wave life science Eve stock rating lower bidaskclub
885	1053658867538821120	fasting fasting mimicking diets fmds lead wide alterations growth factors metabolite levels generating environments reduce capability cancer cells adapt survive thus improving effects cancer therapies	1	1.0	1.0	1.0	fast fast mimic diet fm lead wide alteration growth factor metabolite level generate environment reduce capability cancer cell adapt survive thus improve effect cancer therapy
886	1054671640737525761	stagecoachne hello! appreciate pass feedback driver order avoid happen frustrating thanks support	0	0.0	0.0	0.0	stagecoaches hello ! appreciate pass feedback driver order avoid happen frustrating thank support
887	1054678418745376768	week's charity week hypatia trust supports promotes women's achievements flexed biceps find hypatia trust #charitytuesday #hypatiatrust	0	0.0	0.0	0.0	week be charity week patio trust support promote woman be achievement flex bicep find patio trust # charity # podiatrist
888	1055135863682740224	major new funding race oral histories project ucsd's new institute arts humanities spooky events guide tonight's ! vi khi nao reading sdsu first voiceofsandiego culture report	1	0.0	0.0	1.0	major new funding race oral history project usda be new institute arts humanity spooky event guide tonight be ! vi HI NATO read sudsy first pacifistic culture report
889	1055160445382938624	check full interview nsf learn secret science education	0	0.0	0.0	0.0	check full interview NSF learn secret science education
890	1055514182290890752	tomorrow outside cbi offices nationwide congress party protest pm disgraceful attempt prevent investigation rafale scam removing cbi chief karnataka congress sevadal volunteers requested congregate cbi office rt nagar	0	0.0	0.0	0.0	tomorrow outside CB office nationwide congress party protest pm disgraceful attempt prevent investigation Rafael scam remove CB chief Jataka congress several volunteer request congregate cb office rt agar
891	1056359156049825793	dearest reginevalcasid please remember millions people around world whose love support unconditional people try revile u pls count ur blessings see greatness goodness lord wonderful sunday asia's song bird lots love!	0	0.0	0.0	0.0	dear genealogist please remember million people around world whose love support unconditional people try revile you pal count you be blessing see greatness goodness lord wonderful Sunday Asia be song bird lot love !
892	1057366262974562304	toronto police chief invitational committee presents victim services toronto donation chamber proud support vstoronto co organization toronto	0	0.0	0.0	0.0	Toronto police chief invitational committee present victim service Toronto donation chamber proud support vestment co organization Toronto
893	1057468580437090304	great raffle going support regina softball!! get touch player stop see carolyn contact coach jake enter spread word #yeahregals	0	0.0	0.0	0.0	great raffle go support Regina softball ! ! get touch player stop see Carolyn contact coach Jake enter spread word # regale
894	1057494120443326466	firstborn women may likely overweight obese later born sisters according study	1	1.0	0.0	1.0	firstborn woman may likely overweight obese later bear sister according study
895	1057927990280118272	native american tribe sues stop north dakota voter id law election	0	0.0	0.0	0.0	native american tribe sue stop north Dakota voter i d law election
896	1058450038848978945	read world digital's #muse weekly roundup popular fine arts week's edition lmlangdon reports mpaa ratings bigmouth megynkelly	0	0.0	0.0	0.0	read world digitali # muse weekly roundup popular fine art week be edition plankton report map rating bigmouth marginally
897	1060902346450853889	gasdermin promotes aim inflammasome activation required host protection francisella novicida	1	1.0	1.0	1.0	gasman promote aim inflammable activation require host protection Francisca NVIDIA
898	1061935193819361280	spc tornado watch status reports	0	0.0	0.0	0.0	SPCA tornado watch status report
899	1063890981001547779	one week today! #smallbusinesssaturday! make plan shop local help support small businesses #southie!	0	0.0	0.0	0.0	one week today ! # smallbusinesssaturday ! make plan shop local help support small business # Southey !
900	1067638360938700800	sassykadik funny couldnt stop laughing every often pause good laugh rolling floor laughing thanks	0	0.0	0.0	0.0	saskatoon funny could not stop laugh every often pause good laugh roll floor laugh thank
901	1071138514270601217	yo dog rates made coyote proof dog famous news great job thumbs	0	0.0	0.0	0.0	yo dog rate make coyote proof dog famous news great job thumb
902	1071664460744425472	barishchamcham ramakirao know dog meat something else support #swatchhbharat	0	0.0	0.0	0.0	barishchamcham Ramiro know dog meat something else support # swatchhbharat
903	1074020231293456384	nobody wants till think relationship reverse psychology shit face tears joy	1	1.0	0.0	0.0	nobody want till think relationship reverse psychology shit face tear joy
904	1075423907715399681	intermodal volume sees annual gains november reports iana logistics management	0	0.0	0.0	0.0	inter modal volume see annual gain November report Ana logistic management
905	1078630125963436032	worth noting none alliance managers jim carouso great everyone likes randy schriver trump syria withdrawal dismissal mattis remaining principals promote confidence either	0	0.0	0.0	0.0	worth note none alliance manager Jim Caruso great everyone like randy sch river trump Syria withdrawal dismissal Matt be remain principal promote confidence either
906	1078744324119048192	early august envelope containing eyes information sent courier central intelligence agency white house contents shown four people president obama denis mcdonough susan rice avril haines	0	0.0	0.0	0.0	early august envelope contain eye information send courier central intelligence agency white house content show four people president Obama Denis McKnight Susan rice avail gaine
